sid,label,n_windows,max,mean,median,std,top1,top3_mean,top5_mean,frac_above_0.30,frac_above_0.35,frac_above_0.40
45924,0,297,0.43019819259643555,0.3861045570485921,0.38283640146255493,0.012942602862352829,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.1111111111111111
18004,1,176,0.40448054671287537,0.3809112732044675,0.38283640146255493,0.005205297332720379,0.40448054671287537,0.40252458055814105,0.40045047998428346,1.0,1.0,0.017045454545454544
11922,0,196,0.4054636061191559,0.38089774777086416,0.3764500617980957,0.007677398397195003,0.4054636061191559,0.4048607548077901,0.4038272798061371,1.0,1.0,0.04591836734693878
24621,0,319,0.4142856299877167,0.3831921981233041,0.38283640146255493,0.008233496702096074,0.4142856299877167,0.41331865390141803,0.41028752326965334,1.0,1.0,0.050156739811912224
33391,1,289,0.4267871081829071,0.38321110039021317,0.38283640146255493,0.007140883068804994,0.4267871081829071,0.41984639565149945,0.41408784985542296,1.0,1.0,0.04152249134948097
47708,1,811,0.4267871081829071,0.39083427407591614,0.3929562568664551,0.006979928535137032,0.4267871081829071,0.42253127694129944,0.42060076594352724,1.0,1.0,0.05672009864364982
43464,0,303,0.43019819259643555,0.385554033537509,0.38283640146255493,0.013767617352440382,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.10891089108910891
52923,1,193,0.3923681378364563,0.380318237246627,0.38230186700820923,0.004117379785420948,0.3923681378364563,0.390915185213089,0.390393054485321,1.0,1.0,0.0
42656,1,288,0.42693379521369934,0.38141589932557607,0.3764500617980957,0.007775265780586206,0.42693379521369934,0.42075557510058087,0.4145698845386505,1.0,1.0,0.041666666666666664
7220,1,279,0.4267871081829071,0.3829644601191244,0.38283640146255493,0.006828219665015625,0.4267871081829071,0.41984639565149945,0.41395936608314515,1.0,1.0,0.03225806451612903
56251,0,196,0.4054660499095917,0.38089987529175623,0.3764500617980957,0.007698481773626141,0.4054660499095917,0.40507249037424725,0.40407066941261294,1.0,1.0,0.05102040816326531
40542,1,294,0.4045366048812866,0.3860024465184633,0.38283640146255493,0.008070601115660676,0.4045366048812866,0.40436341365178424,0.4040761709213257,1.0,1.0,0.05782312925170068
25799,0,196,0.40557149052619934,0.3809127433567631,0.3764500617980957,0.007719236164811863,0.40557149052619934,0.40510763724644977,0.4041060984134674,1.0,1.0,0.05612244897959184
3540,1,261,0.40514275431632996,0.3827752738163389,0.38271626830101013,0.006205988511979214,0.40514275431632996,0.4046838382879893,0.4043216943740845,1.0,1.0,0.038314176245210725
19889,1,288,0.42693379521369934,0.38139433734532857,0.3764500617980957,0.007760252939383857,0.42693379521369934,0.42075557510058087,0.4145377516746521,1.0,1.0,0.03819444444444445
6825,1,266,0.4261847734451294,0.3830495438629523,0.38283640146255493,0.006940440908127347,0.4261847734451294,0.42173489928245544,0.4164240896701813,1.0,1.0,0.03759398496240601
52522,1,691,0.4267871081829071,0.3887477924699549,0.39297187328338623,0.009042279111809168,0.4267871081829071,0.4231809377670288,0.4208506405353546,1.0,1.0,0.05209840810419682
53170,0,196,0.4054636061191559,0.3809341744196658,0.3764500617980957,0.007676127103616968,0.4054636061191559,0.4047638773918152,0.40373809933662413,1.0,1.0,0.04591836734693878
39710,1,990,0.4267871081829071,0.39130322698390846,0.39244456589221954,0.006408437366147076,0.4267871081829071,0.4225403467814128,0.420522004365921,1.0,1.0,0.04242424242424243
1259,1,4,0.38704997301101685,0.37202897667884827,0.37206608057022095,0.011275910393732312,0.38704997301101685,0.3770607113838196,0.37202897667884827,1.0,1.0,0.0
31182,1,1250,0.40984100103378296,0.39630114274024963,0.3929497003555298,0.0076789690047871575,0.40984100103378296,0.4096324344476064,0.4094858765602112,1.0,1.0,0.2664
526,1,261,0.40514275431632996,0.3827673155685951,0.38283640146255493,0.006237391203544474,0.40514275431632996,0.40491273005803424,0.40445902943611145,1.0,1.0,0.038314176245210725
51617,0,196,0.4054636061191559,0.3808944495965023,0.3764500617980957,0.007673023326126872,0.4054636061191559,0.4048576255639394,0.40381685495376585,1.0,1.0,0.04591836734693878
24684,1,381,0.4259481430053711,0.384921912289667,0.3764500617980957,0.01056813976034208,0.4259481430053711,0.41784437497456867,0.41335689425468447,1.0,1.0,0.08136482939632546
19352,0,280,0.4054636061191559,0.3798906069781099,0.3764500617980957,0.007022560226550664,0.4054636061191559,0.40493972102801007,0.4038787126541138,1.0,1.0,0.03214285714285714
24394,1,302,0.43019819259643555,0.38542116300159734,0.38283640146255493,0.01345076174138369,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.11258278145695365
11663,0,275,0.4267871081829071,0.38285280260172755,0.38283640146255493,0.006669260649579653,0.4267871081829071,0.41984639565149945,0.41395936608314515,1.0,1.0,0.03272727272727273
32208,0,196,0.4054636061191559,0.38087691594751516,0.3764500617980957,0.00765808794537855,0.4054636061191559,0.4049850304921468,0.40394680500030516,1.0,1.0,0.05102040816326531
3955,0,1250,0.40984100103378296,0.39598395965099337,0.39409713447093964,0.004800780480050298,0.40984100103378296,0.4094185531139374,0.40933404564857484,1.0,1.0,0.1976
4292,0,298,0.4053388833999634,0.38333927955003394,0.38283640146255493,0.006407474680987563,0.4053388833999634,0.4051988422870636,0.4043999433517456,1.0,1.0,0.03355704697986577
56564,0,196,0.4054636061191559,0.380911471588271,0.3764500617980957,0.007700783008958377,0.4054636061191559,0.40491079290707904,0.4038736343383789,1.0,1.0,0.04591836734693878
55187,0,196,0.4054636061191559,0.38089811391368206,0.3764500617980957,0.007684277655098487,0.4054636061191559,0.4048829873402913,0.40386503338813784,1.0,1.0,0.04591836734693878
33794,0,196,0.4054636061191559,0.38092814796433155,0.3764500617980957,0.007673397915675925,0.4054636061191559,0.4048626323541005,0.4038229465484619,1.0,1.0,0.04591836734693878
26234,0,196,0.4054636061191559,0.38088380302093466,0.3764500617980957,0.007657721655323438,0.4054636061191559,0.40479512015978497,0.4037643730640411,1.0,1.0,0.04591836734693878
50724,1,190,0.40468940138816833,0.3809738171728034,0.3764500617980957,0.008005978437153364,0.40468940138816833,0.40422390898068744,0.40368989706039426,1.0,1.0,0.05263157894736842
47220,1,153,0.39526453614234924,0.38285836402107687,0.3764500617980957,0.008338447841961732,0.39526453614234924,0.39526453614234924,0.3952645242214203,1.0,1.0,0.0
29053,0,1250,0.4040077030658722,0.38525867359638216,0.3857520520687103,0.0025437318460634593,0.4040077030658722,0.40217337012290955,0.4000967025756836,1.0,1.0,0.0016
32285,1,328,0.4054636061191559,0.3838484568021646,0.38283640146255493,0.006802398049399303,0.4054636061191559,0.40540135900179547,0.404631769657135,1.0,1.0,0.04573170731707317
13592,0,448,0.42833927273750305,0.38850125377731665,0.3847476989030838,0.009838032392210051,0.42833927273750305,0.4263438781102498,0.4248718559741974,1.0,1.0,0.12946428571428573
36678,0,285,0.40514275431632996,0.3800829727398722,0.3764500617980957,0.006938161658603443,0.40514275431632996,0.4047561287879944,0.4043650686740875,1.0,1.0,0.03508771929824561
3193,1,260,0.40514275431632996,0.38273792679493246,0.38283640146255493,0.006313908703794797,0.40514275431632996,0.40491273005803424,0.40445902943611145,1.0,1.0,0.038461538461538464
15625,0,196,0.4054636061191559,0.3809486560675563,0.3764500617980957,0.007714685574660444,0.4054636061191559,0.4049516022205353,0.40392932295799255,1.0,1.0,0.05102040816326531
33459,0,196,0.40578967332839966,0.38089235628745993,0.3764500617980957,0.007691945478743878,0.40578967332839966,0.4051803648471832,0.4041915416717529,1.0,1.0,0.05612244897959184
34316,1,304,0.43019819259643555,0.38475697654250424,0.38271626830101013,0.013271086143681969,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.09868421052631579
5174,1,4,0.38704997301101685,0.37202897667884827,0.37206608057022095,0.011275910393732312,0.38704997301101685,0.3770607113838196,0.37202897667884827,1.0,1.0,0.0
51236,0,276,0.4267871081829071,0.38149200952139456,0.3805268704891205,0.007500091874125292,0.4267871081829071,0.41984639565149945,0.41377500891685487,1.0,1.0,0.036231884057971016
25294,0,347,0.43019819259643555,0.3868738026371607,0.38283640146255493,0.013454498547301947,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.09798270893371758
24944,1,278,0.42693379521369934,0.3813202477616372,0.3764500617980957,0.008935204372658304,0.42693379521369934,0.42075557510058087,0.4142418563365936,1.0,1.0,0.04316546762589928
325,1,35,0.43019819259643555,0.4156761169433594,0.4234299957752228,0.01799027289513248,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.7428571428571429
34303,1,280,0.4267871081829071,0.3829678240631308,0.38283640146255493,0.007228291771538557,0.4267871081829071,0.41984639565149945,0.4140155792236328,1.0,1.0,0.04285714285714286
9571,1,174,0.4095360040664673,0.4061808870441612,0.409207284450531,0.007424331297924808,0.4095360040664673,0.40931688745816547,0.4092730522155762,1.0,1.0,0.8908045977011494
44646,0,454,0.42805060744285583,0.3887705283674375,0.38513731956481934,0.009821582620688427,0.42805060744285583,0.42644105354944867,0.424866771697998,1.0,1.0,0.1299559471365639
40274,0,203,0.4267871081829071,0.38197900171350374,0.3764500617980957,0.009517138545088696,0.4267871081829071,0.41984639565149945,0.41430004835128786,1.0,1.0,0.07881773399014778
36297,0,196,0.4054636061191559,0.3808866742314125,0.3764500617980957,0.007669108379142956,0.4054636061191559,0.4049407144387563,0.4039124548435211,1.0,1.0,0.04591836734693878
37645,0,5,0.4267871081829071,0.3938449859619141,0.3950008451938629,0.025233815928278547,0.4267871081829071,0.41207243005434674,0.3938449859619141,1.0,1.0,0.4
19944,0,284,0.43019819259643555,0.38329566605913806,0.3764500617980957,0.013961379999452957,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.11619718309859155
21123,0,196,0.4054636061191559,0.3809844079066296,0.3764500617980957,0.0077128099782011236,0.4054636061191559,0.4050661524136861,0.40404447317123415,1.0,1.0,0.05102040816326531
43293,0,196,0.4054636061191559,0.3809094036720237,0.3764500617980957,0.007708111095254444,0.4054636061191559,0.40501176317532855,0.40399632453918455,1.0,1.0,0.05102040816326531
34528,0,196,0.4054636061191559,0.380928105997796,0.3764500617980957,0.007680487555978336,0.4054636061191559,0.40497665603955585,0.40396347641944885,1.0,1.0,0.05102040816326531
36940,0,196,0.4054636061191559,0.3809215503991867,0.3764500617980957,0.007688163955190483,0.4054636061191559,0.40481560428937274,0.40377241373062134,1.0,1.0,0.04591836734693878
4417,1,262,0.40514275431632996,0.3827522017118585,0.38283640146255493,0.006409699055237703,0.40514275431632996,0.40491273005803424,0.40445902943611145,1.0,1.0,0.03816793893129771
34113,0,196,0.4048759937286377,0.3809439076148734,0.3764500617980957,0.007674452066106801,0.4048759937286377,0.404664009809494,0.4037261724472046,1.0,1.0,0.04591836734693878
32862,0,196,0.4054636061191559,0.38090870879134353,0.3764500617980957,0.0077029173094947225,0.4054636061191559,0.4049822489420573,0.40397130250930785,1.0,1.0,0.05102040816326531
44039,0,296,0.40514275431632996,0.38160224973752693,0.3788119703531265,0.007011839393519027,0.40514275431632996,0.4041848878065745,0.40371827483177186,1.0,1.0,0.037162162162162164
3518,1,194,0.4256993532180786,0.3816355632752487,0.3764500617980957,0.009124016783680055,0.4256993532180786,0.42103564739227295,0.4158335983753204,1.0,1.0,0.05670103092783505
26428,0,99,0.4029103219509125,0.3791223598851098,0.3764500617980957,0.006723465520306,0.4029103219509125,0.40169547001520794,0.39997549057006837,1.0,1.0,0.020202020202020204
30940,1,288,0.42693379521369934,0.3814051793888211,0.3764500617980957,0.007775979656804441,0.42693379521369934,0.42075557510058087,0.41453986763954165,1.0,1.0,0.03819444444444445
23201,0,89,0.4267871081829071,0.39833780152074405,0.3982689380645752,0.006802487403589329,0.4267871081829071,0.42046959201494855,0.4143596351146698,1.0,1.0,0.25842696629213485
16643,0,196,0.4054636061191559,0.3808705298876276,0.3764500617980957,0.007641833273277196,0.4054636061191559,0.4048034151395162,0.40376182198524474,1.0,1.0,0.04591836734693878
38862,0,196,0.4054636061191559,0.3808761867029326,0.3764500617980957,0.007660114571033833,0.4054636061191559,0.4049009382724762,0.40385504961013796,1.0,1.0,0.04591836734693878
6476,1,324,0.4053388833999634,0.383690053758062,0.38283640146255493,0.006734271853629751,0.4053388833999634,0.4051988422870636,0.40475164651870726,1.0,1.0,0.040123456790123455
54828,1,304,0.43019819259643555,0.38558862975945596,0.38283640146255493,0.013870835461474955,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.12171052631578948
46761,0,196,0.4054636061191559,0.3808941812235482,0.3764500617980957,0.007685971753482504,0.4054636061191559,0.4049152930577596,0.40389018058776854,1.0,1.0,0.05102040816326531
18799,0,184,0.4054636061191559,0.3807215126960174,0.3764500617980957,0.007698126768163605,0.4054636061191559,0.40499772628148395,0.4036447584629059,1.0,1.0,0.043478260869565216
14948,1,141,0.40461403131484985,0.3835631528644697,0.3770630359649658,0.008965224331213162,0.40461403131484985,0.4023754795392354,0.4002993106842041,1.0,1.0,0.014184397163120567
36797,0,93,0.3896174430847168,0.37749429415631036,0.3764500617980957,0.0044571723046899275,0.3896174430847168,0.38927650451660156,0.3884679913520813,1.0,1.0,0.0
31457,1,182,0.4267871081829071,0.38132168385353715,0.3764500617980957,0.00925746082213283,0.4267871081829071,0.41984639565149945,0.41382625699043274,1.0,1.0,0.07142857142857142
16924,0,196,0.4054636061191559,0.38089794878448757,0.3764500617980957,0.007697446009706651,0.4054636061191559,0.40501858790715534,0.4039952516555786,1.0,1.0,0.05102040816326531
9250,1,1250,0.43048182129859924,0.3920975798606873,0.39321497082710266,0.007165980474347099,0.43048182129859924,0.4273951053619385,0.4245551645755768,1.0,1.0,0.0472
50913,1,1208,0.4267871081829071,0.39182634636858443,0.39309248328208923,0.005808391044736087,0.4267871081829071,0.4231809377670288,0.4208506405353546,1.0,1.0,0.04056291390728477
5170,1,1250,0.43048179149627686,0.39236224184036256,0.39353489875793457,0.007295683865151048,0.43048179149627686,0.42763761679331463,0.42429003715515134,1.0,1.0,0.0528
35602,0,196,0.4056410789489746,0.38089160940476824,0.3764500617980957,0.007687048287681226,0.4056410789489746,0.4051308333873749,0.404142165184021,1.0,1.0,0.05612244897959184
29669,1,114,0.42707791924476624,0.38269051386598957,0.3764500617980957,0.011347761649842386,0.42707791924476624,0.4236941337585449,0.41941708922386167,1.0,1.0,0.08771929824561403
55266,0,183,0.4267871081829071,0.3810665864762061,0.3764500617980957,0.009009596509563853,0.4267871081829071,0.41984639565149945,0.41379663348197937,1.0,1.0,0.0546448087431694
42461,1,285,0.40904998779296875,0.38673425912857057,0.38283640146255493,0.010954581495866983,0.40904998779296875,0.40821465849876404,0.40784980058670045,1.0,1.0,0.1543859649122807
52147,0,255,0.4054636061191559,0.3808404480709749,0.37744081020355225,0.006615391370015737,0.4054636061191559,0.40522100528081256,0.4039803922176361,1.0,1.0,0.0392156862745098
23698,0,196,0.4054636061191559,0.38088021016850765,0.3764500617980957,0.007665733968477592,0.4054636061191559,0.4049443205197652,0.4039058268070221,1.0,1.0,0.05102040816326531
43482,0,99,0.4036831855773926,0.37930946608986515,0.3764500617980957,0.006583663846542945,0.4036831855773926,0.40172844131787616,0.40015127658843996,1.0,1.0,0.020202020202020204
45685,1,1250,0.4259481430053711,0.3943234172105789,0.39744478464126587,0.006711131577946461,0.4259481430053711,0.41784437497456867,0.4125713288784027,1.0,1.0,0.0112
33528,0,196,0.4054636061191559,0.3809500280387548,0.3764500617980957,0.007632669557122501,0.4054636061191559,0.40483322739601135,0.40377970933914187,1.0,1.0,0.04591836734693878
17597,0,196,0.4054636061191559,0.38090458770795743,0.3764500617980957,0.007688882356730282,0.4054636061191559,0.4048995574315389,0.4038677871227264,1.0,1.0,0.04591836734693878
24218,0,6,0.3954842984676361,0.38211992879708606,0.38522665202617645,0.0126558164522812,0.3954842984676361,0.39332571625709534,0.38633800745010377,1.0,1.0,0.0
27848,0,196,0.4054636061191559,0.3809001619110302,0.3764500617980957,0.007689334435642717,0.4054636061191559,0.4049135247866313,0.4038805902004242,1.0,1.0,0.04591836734693878
12494,0,196,0.4054636061191559,0.3809067949044461,0.3764500617980957,0.007701444747344696,0.4054636061191559,0.4049976070721944,0.4039634943008423,1.0,1.0,0.05102040816326531
22057,1,218,0.4054636061191559,0.38425088106492244,0.38283640146255493,0.007963114071417636,0.4054636061191559,0.40505413214365643,0.4042379140853882,1.0,1.0,0.05504587155963303
20204,0,42,0.43019819259643555,0.41880833109219867,0.4280191957950592,0.018522340919906666,0.43019819259643555,0.43019819259643555,0.43019819259643555,1.0,1.0,0.8571428571428571
46337,1,290,0.40514275431632996,0.3825418754898269,0.38283640146255493,0.007310705887966711,0.40514275431632996,0.4045194685459137,0.4040987968444824,1.0,1.0,0.034482758620689655
13877,0,91,0.3896264135837555,0.37754152502332416,0.3764500617980957,0.0037553882599803533,0.3896264135837555,0.38868580261866253,0.38740321397781374,1.0,1.0,0.0
21686,1,263,0.40514275431632996,0.37975776286179574,0.3764500617980957,0.007427142078366161,0.40514275431632996,0.4045775830745697,0.404133665561676,1.0,1.0,0.04182509505703422
11565,1,1250,0.43048179149627686,0.39254620332717893,0.39363357424736023,0.007425767782323409,0.43048179149627686,0.42739511529604596,0.42387381196022034,1.0,1.0,0.0624
18905,1,1250,0.4054636061191559,0.3939965875387192,0.3978637158870697,0.008127019594881596,0.4054636061191559,0.4051317572593689,0.40410595536231997,1.0,1.0,0.008
54228,1,100,0.4047435224056244,0.37978202015161516,0.3764500617980957,0.007054823656961335,0.4047435224056244,0.40323130289713544,0.4015142560005188,1.0,1.0,0.03
15743,1,276,0.42693379521369934,0.3825719198886899,0.38283640146255493,0.007146952410815157,0.42693379521369934,0.42075557510058087,0.4144923150539398,1.0,1.0,0.03985507246376811
15966,0,10,0.4267871081829071,0.39340276420116427,0.3896006941795349,0.02101939118141562,0.4267871081829071,0.4202977220217387,0.4105760335922241,1.0,1.0,0.4
52090,1,217,0.4266726076602936,0.3848659099521725,0.38283640146255493,0.00948255938084307,0.4266726076602936,0.42400960127512616,0.4200439929962158,1.0,1.0,0.06912442396313365
4820,1,279,0.4267871081829071,0.3829895144722368,0.38283640146255493,0.006874327619956823,0.4267871081829071,0.41984639565149945,0.41395936608314515,1.0,1.0,0.03225806451612903
41226,1,321,0.4254872798919678,0.38442428962463904,0.38283640146255493,0.008027204048795871,0.4254872798919678,0.42079679171244305,0.41578513383865356,1.0,1.0,0.040498442367601244
3272,1,276,0.4254872798919678,0.38169674165006995,0.3828161060810089,0.007498641223872387,0.4254872798919678,0.42079679171244305,0.41578513383865356,1.0,1.0,0.036231884057971016
28657,1,180,0.4267871081829071,0.3811844790975253,0.38283640146255493,0.006839512163851688,0.4267871081829071,0.41984639565149945,0.4101287364959717,1.0,1.0,0.016666666666666666
24191,1,226,0.4267871081829071,0.3839455923411699,0.38283640146255493,0.008006466997029513,0.4267871081829071,0.41984639565149945,0.410441130399704,1.0,1.0,0.01327433628318584
52870,0,5,0.4267871081829071,0.3938449859619141,0.3950008451938629,0.025233815928278547,0.4267871081829071,0.41207243005434674,0.3938449859619141,1.0,1.0,0.4
722,1,262,0.40514275431632996,0.3827423944728065,0.38283640146255493,0.00640539955173204,0.40514275431632996,0.40491273005803424,0.40445902943611145,1.0,1.0,0.03816793893129771
22720,0,196,0.4054636061191559,0.3808926684515817,0.3764500617980957,0.007667844877827805,0.4054636061191559,0.4047981897989909,0.4037586867809296,1.0,1.0,0.04591836734693878
13715,1,223,0.4267871081829071,0.3835625740711999,0.38283640146255493,0.007683229234761071,0.4267871081829071,0.41984639565149945,0.410441130399704,1.0,1.0,0.013452914798206279
36060,0,196,0.4054636061191559,0.38091429155700063,0.3764500617980957,0.0077132717383453075,0.4054636061191559,0.40505658586819965,0.4040524423122406,1.0,1.0,0.05102040816326531
18839,1,624,0.40550658106803894,0.38600627294717693,0.38678446412086487,0.005891647015108615,0.40550658106803894,0.40496615568796795,0.404212886095047,1.0,1.0,0.022435897435897436
6344,1,1224,0.43019819259643555,0.3923285534861041,0.39317193627357483,0.0070830254197584205,0.43019819259643555,0.42800163229306537,0.4260470926761627,1.0,1.0,0.08251633986928104
45635,1,220,0.4267871081829071,0.383477429097349,0.38283640146255493,0.007909817943343788,0.4267871081829071,0.41984639565149945,0.41048296689987185,1.0,1.0,0.013636363636363636
31112,0,24,0.4059596657752991,0.3957013127704461,0.39741775393486023,0.007538797521759908,0.4059596657752991,0.4032112956047058,0.40115625262260435,1.0,1.0,0.125
27917,1,56,0.4267871081829071,0.3945155500301293,0.39526447653770447,0.00929609721938256,0.4267871081829071,0.4202977220217387,0.41157873868942263,1.0,1.0,0.07142857142857142
48352,1,318,0.4259481430053711,0.38449494306396387,0.38283640146255493,0.007775292542299535,0.4259481430053711,0.41784437497456867,0.4127059817314148,1.0,1.0,0.05345911949685535
7048,1,261,0.40514275431632996,0.382785437093384,0.38283640146255493,0.006215837188674037,0.40514275431632996,0.40491273005803424,0.40445902943611145,1.0,1.0,0.038314176245210725
27121,0,302,0.40552014112472534,0.383649489540138,0.38283640146255493,0.006890309872454108,0.40552014112472534,0.40544087688128155,0.405007928609848,1.0,1.0,0.046357615894039736
37214,0,196,0.4054636061191559,0.3808714598417282,0.3764500617980957,0.007645175734532374,0.4054636061191559,0.40484792987505597,0.4038016200065613,1.0,1.0,0.04591836734693878
2700,1,511,0.39376094937324524,0.3877847161428336,0.3901425004005432,0.005018671932963905,0.39376094937324524,0.3928547501564026,0.39248013496398926,1.0,1.0,0.0
8816,1,1250,0.42017629742622375,0.3920643098592758,0.39325961470603943,0.006920492985564562,0.42017629742622375,0.4162664810816447,0.4150238513946533,1.0,1.0,0.0408
47440,1,194,0.40432170033454895,0.3822987829287028,0.38283640146255493,0.006760802703153517,0.40432170033454895,0.40261728564898175,0.4015243828296661,1.0,1.0,0.020618556701030927
39657,0,196,0.4054636061191559,0.3809034141654871,0.3764500617980957,0.007697394063343458,0.4054636061191559,0.4050021469593048,0.403985732793808,1.0,1.0,0.05102040816326531
31715,1,186,0.4054636061191559,0.38111367068623986,0.3764500617980957,0.008483634210492181,0.4054636061191559,0.404813289642334,0.40376210808753965,1.0,1.0,0.05913978494623656
